run number,density,similar-wanted,step,percent-similar
2290,60,32,9,73.33911034084343
2291,60,32,17,73.3197035522617
2292,60,32,16,73.57656163626312
2293,60,32,14,72.02396457410785
2295,60,32,10,72.07865168539325
2294,60,32,9,71.76192973256423
2296,60,32,9,75.42441390460792
2298,60,34,14,80.98143236074272
2297,60,34,12,80.4003119313751
2300,60,34,11,81.20111731843576
2299,60,34,14,81.5536502987789
2301,60,34,11,80.7564528494761
2302,60,34,13,80.68241469816273
2303,60,34,16,81.52882205513784
2305,60,36,13,81.01802757158006
2304,60,34,19,82.84202569916856
2306,60,36,12,80.322265625
2308,60,36,11,80.92253697668589
2307,60,36,16,81.05917319643339
2310,60,36,17,80.23622047244095
2309,60,36,20,79.70195272353546
2311,60,36,14,81.46025417393471
2312,60,36,11,79.51866404715128
2313,60,38,9,82.1390937829294
2316,60,38,10,81.08108108108108
2314,60,38,12,81.18518518518518
2315,60,38,14,83.77425044091711
2318,60,38,11,79.9598695761224
2319,60,38,11,82.3668950975224
2317,60,38,15,80.9106830122592
2321,60,40,12,82.80221227284699
2322,60,40,12,82.7567270730368
2320,60,38,16,81.71258779038357
2323,60,40,13,79.3297518546943
2324,60,40,15,81.00973859559201
2325,60,40,14,82.86438529784537
2326,60,40,14,82.45180425111222
2328,60,40,13,81.16509926854755
2327,60,40,19,82.13816653532966
2329,60,42,15,87.28
2330,60,42,15,86.21593291404612
2331,60,42,13,85.68637029799707
2332,60,42,17,86.18123837363805
2334,60,42,13,86.30278063851699
2333,60,42,19,87.99699924981246
2335,60,42,19,86.65659617321249
2336,60,42,17,85.70714642678661
2337,60,44,15,89.15407053831875
2339,60,44,19,88.65448932338565
2340,60,44,17,88.04232804232804
2338,60,44,27,88.94671623296159
2341,60,44,17,88.0683311432326
2342,60,44,16,88.99547029043433
2343,60,44,22,88.38185156045108
2344,60,44,15,88.27319587628865
2345,60,46,14,89.15598290598291
2348,60,46,14,88.84816753926702
2347,60,46,15,88.00315706393054
2346,60,46,26,88.74332848131975
2349,60,46,16,88.5091496232508
2350,60,46,19,89.18495297805643
2351,60,46,14,89.11167512690355
2352,60,46,16,88.59968766267569
2353,60,48,18,88.91528107680126
2354,60,48,18,88.26167238195727
2355,60,48,16,88.17549491706795
2356,60,48,16,88.34033613445378
2357,60,48,20,86.79859719438878
2358,60,48,15,86.82569802114394
2359,60,48,17,88.73091100579252
2361,60,50,14,88.1351560484911
2360,60,48,15,88.62031504617056
2363,60,50,14,88.41800473808897
2364,60,50,17,89.19915700737619
2362,60,50,17,88.92016376663256
2366,60,50,15,87.49345892203036
2365,60,50,13,88.24439288476411
2367,60,50,17,88.17349137931035
2368,60,50,19,89.82637004883343
2369,60,52,20,94.35421500386698
2370,60,52,28,95.67474048442907
2372,60,52,28,94.89017341040463
2373,60,52,19,95.075
2371,60,52,34,95.8374628344896
2374,60,52,24,95.27784402575722
2375,60,52,24,95.85322945463685
2376,60,52,35,94.68513853904282
2377,60,54,30,95.2208544532947
2378,60,54,21,95.85121602288984
2228,58,72,55,99.76969138645785
2379,60,54,23,94.8977135980746
2380,60,54,19,95.72336265884654
2381,60,54,20,95.71428571428572
2383,60,54,23,95.72039942938659
2384,60,54,19,95.48321978299268
2385,60,56,21,95.54108216432866
2386,60,56,19,95.10607521697203
2387,60,56,23,95.93142272262027
2389,60,56,18,95.20750988142292
2388,60,56,24,95.86084306754698
2390,60,56,29,95.10763209393346
2392,60,56,20,95.75113808801214
2391,60,56,24,96.59914978744686
2394,60,58,23,96.65653495440729
2393,60,58,27,95.83825963584772
2395,60,58,28,96.09851255791271
2396,60,58,32,96.84998709011103
2397,60,58,28,96.7252588490248
2398,60,58,28,96.32245494398441
2399,60,58,30,96.30848812602869
2400,60,58,29,96.56610252636743
2401,60,60,22,96.13408367996085
2403,60,60,21,96.34831460674157
2402,60,60,29,96.78800856531049
2405,60,60,21,96.76081886499092
2404,60,60,30,96.12590799031477
2407,60,60,25,96.63282990839318
2406,60,60,30,96.58864541832669
2408,60,60,25,96.14795918367346
2409,60,62,31,98.67078091621173
2410,60,62,29,98.73271889400922
2411,60,62,30,97.91266794625719
2413,60,62,27,98.57212003872216
2414,60,62,30,97.9181974038697
2412,60,62,32,98.58329262335126
2415,60,62,32,98.57278782112274
2416,60,62,30,98.48089247567054
2382,60,54,23,94.71554391811473
2417,60,64,35,98.63678373382625
2419,60,64,33,98.46299361551193
2421,60,64,28,98.48484848484848
2418,60,64,51,98.31874712114234
2423,60,64,28,98.51328296368511
2422,60,64,36,98.34150899322587
2424,60,64,27,98.64559819413093
2425,60,66,34,98.68581163300072
2426,60,66,42,98.57797059532417
2427,60,66,41,98.5129205265724
2428,60,66,39,98.3224603914259
2429,60,66,33,98.4360625574977
2431,60,66,23,98.6476868327402
2430,60,66,35,98.58590619844449
2432,60,66,27,98.55545200372786
2433,60,68,43,99.66562639322336
2435,60,68,44,99.55096542433768
2434,60,68,47,99.66880105983661
2436,60,68,48,99.72269624573379
2438,60,68,50,99.55624583980475
2437,60,68,51,99.68992248062015
2439,60,68,53,99.68616902039902
2440,60,68,49,99.65164380579142
2441,60,70,57,99.74793767186068
2442,60,70,54,99.68937208786332
2443,60,70,53,99.6044825313118
2444,60,70,50,99.45687595046708
2446,60,70,47,99.67808691653254
2445,60,70,63,99.65149204966238
2447,60,70,56,99.7154738454804
2448,60,70,53,99.63729464476211
2420,60,64,33,98.17784256559767
2449,60,72,73,99.57158962795941
2450,60,72,74,99.66989890654013
2451,60,72,70,99.69866551872578
2453,60,72,78,99.84871406959152
2454,60,72,73,99.62530306369848
2455,60,72,100,99.7794928335171
2456,60,72,84,99.89295654035539
2457,60,74,68,99.65675057208237
2458,60,74,62,99.84598459845985
2460,60,74,64,99.8461876510657
2459,60,74,76,99.71806549555411
2461,60,74,65,99.8227343230667
2462,60,74,63,99.74098856032808
2465,62,20,4,58.07871569135163
2466,62,20,6,57.81733746130031
2467,62,20,5,57.60095011876485
2468,62,20,6,57.88413098236775
2469,62,20,4,57.476635514018696
2463,60,74,61,99.79386165826844
2470,62,20,4,57.52057869792966
2471,62,20,6,60.08425487098473
2472,62,20,4,56.31018753167765
2473,62,22,9,64.02168555938886
2474,62,22,10,64.4874077842788
2475,62,22,8,61.2064854554125
2464,60,74,73,99.81500513874614
2476,62,22,7,64.40058479532163
2478,62,22,8,61.3455227379278
2477,62,22,13,63.3309161227943
2479,62,22,10,64.21345472938796
2480,62,22,7,64.69578017664377
2481,62,24,9,63.2183908045977
2482,62,24,7,62.55888916439375
2483,62,24,10,63.700973940510664
2485,62,24,8,64.69298245614034
2484,62,24,8,63.62056121182022
2486,62,24,9,65.00370461842431
2487,62,24,8,63.94787644787645
2488,62,24,6,62.71186440677966
2489,62,26,8,68.32512315270935
2490,62,26,9,68.94630192502534
2491,62,26,13,70.6140350877193
2492,62,26,9,68.16066617683076
2493,62,26,8,70.39684495932956
2494,62,26,12,71.01769911504425
2495,62,26,10,70.03311258278146
2496,62,26,10,66.98002350176263
2497,62,28,13,71.02897102897103
2499,62,28,9,70.01667063586568
2498,62,28,11,68.95479550346806
2500,62,28,12,68.67887184562098
2501,62,28,9,69.55463616451692
2502,62,28,9,68.4854186265287
2503,62,28,8,69.1588785046729
2504,62,28,10,66.95238095238095
2506,62,30,12,74.18533604887983
2507,62,30,10,74.55334354262378
2505,62,30,13,73.96363636363637
2508,62,30,14,71.81289384391663
2509,62,30,14,72.62569832402235
2510,62,30,9,71.2351945854484
2511,62,30,10,73.10222672064778
2513,62,32,14,72.96790817521668
2512,62,30,12,72.5859872611465
2514,62,32,15,75.2761704366123
2515,62,32,11,72.22356058781017
2516,62,32,11,73.27523602033406
2517,62,32,10,72.23437879893022
2518,62,32,11,74.13474240422721
2519,62,32,11,73.99765533411488
2520,62,32,13,71.47565922920892
2522,62,34,11,81.22238586156112
2521,62,34,19,79.10032853171595
2524,62,34,11,80.63193439459721
2523,62,34,13,82.007007007007
2525,62,34,11,79.2311411992263
2528,62,34,12,80.50420168067227
2527,62,34,12,81.63820836426628
2526,62,34,12,79.75533701127368
2530,62,36,11,78.02768166089965
2529,62,36,11,80.7044807044807
2531,62,36,15,81.24378109452736
2532,62,36,14,80.35805626598466
2533,62,36,14,80.52805280528052
2534,62,36,13,79.02801053387599
2535,62,36,11,79.74465995580653
2536,62,36,13,80.93982258451211
2538,62,38,10,81.66708012900024
2537,62,38,17,81.00861008610086
2540,62,38,13,81.9877300613497
2539,62,38,10,80.78698081127035
2541,62,38,15,79.87077534791253
2543,62,38,12,80.52669726987195
2542,62,38,14,81.67293233082707
2544,62,38,14,81.49546827794562
2545,62,40,13,80.20808129687879
2546,62,40,17,80.97511937672782
2547,62,40,13,84.06550558877048
2548,62,40,14,82.36177132849637
2549,62,40,14,79.65158480522622
2550,62,40,11,80.58608058608058
2551,62,40,10,83.2827516439049
2552,62,40,12,79.74528532941466
2553,62,42,11,84.84247085090549
2555,62,42,15,86.12235182099501
2554,62,42,12,85.5968045112782
2556,62,42,14,86.88112591103292
2557,62,42,14,85.73469873779472
2558,62,42,17,84.39179286761114
2559,62,42,17,84.7378277153558
2560,62,42,13,85.30177514792899
2561,62,44,12,89.43406022845275
2562,62,44,16,87.4780426599749
2563,62,44,18,88.34476003917727
2565,62,44,17,88.22340156684358
2564,62,44,23,87.52103871122866
2567,62,44,12,88.73850868232891
2566,62,44,26,89.27829698857737
2568,62,44,17,88.20638820638821
2569,62,46,14,89.32599003409389
2571,62,46,13,88.09644670050761
2570,62,46,18,88.74124184585649
2572,62,46,16,90.25717111770524
2573,62,46,13,88.72037914691943
2574,62,46,13,85.81800580832527
2575,62,46,13,88.50660683121416
2576,62,46,16,87.4083129584352
2577,62,48,13,88.15688285055114
2579,62,48,14,88.1725888324873
2578,62,48,15,88.02923387096774
2580,62,48,14,88.47798742138366
2582,62,48,15,88.43571250932604
2581,62,48,19,88.78856282919489
2583,62,48,13,88.77259752616555
2584,62,48,13,88.41602184797452
2586,62,50,13,87.70028275212064
2585,62,50,22,89.47122133832475
2588,62,50,16,88
2589,62,50,14,87.88387715930902
2587,62,50,18,89.83739837398373
2590,62,50,13,88.39352428393525
2591,62,50,20,88.2525697503671
2592,62,50,16,87.39855725879171
2593,62,52,20,95.99437807449051
2594,62,52,22,94.9977467327625
2595,62,52,24,95.92066711742167
2596,62,52,28,94.99089253187614
2597,62,52,26,95.22497704315886
2598,62,52,24,94.71066907775769
2600,62,52,21,95.13657561625583
2599,62,52,24,96.07982893799002
2601,62,54,26,95.86815227483751
2603,62,54,27,95.81316553727008
2602,62,54,26,95.17543859649122
2604,62,54,25,95.69128787878788
2605,62,54,18,95.08877103988932
2606,62,54,23,95.0702548225768
2607,62,54,18,95.2549889135255
2608,62,54,25,95.63972693239374
2609,62,56,27,94.22202001819836
2610,62,56,25,95.38823529411765
2611,62,56,22,94.75225225225226
2612,62,56,24,95.37735849056604
2613,62,56,19,95.07294905524995
2614,62,56,21,95.27074958619059
2615,62,56,20,95.5810147299509
2616,62,56,23,96.0618846694796
2618,62,58,24,96.37998616555222
2617,62,58,32,96.3126843657817
2620,62,58,25,96.52582159624413
2619,62,58,28,96.10595426760244
2621,62,58,24,95.6581352833638
2452,60,72,72,99.82490698183409
2623,62,58,30,96.48217636022514
2624,62,58,23,96.11911154503295
2622,62,58,37,96.09574715314896
2626,62,60,25,96.55014850354124
2627,62,60,19,96.6995904601301
2628,62,60,27,96.671354899203
2630,62,60,21,96.33006077606359
2629,62,60,25,96.46332779492049
2631,62,60,24,95.75515947467167
2632,62,60,29,96.42362713428703
2633,62,62,43,98.62767154105737
2634,62,62,27,98.5675306957708
2635,62,62,28,98.76651982378854
2638,62,62,30,98.1719702098849
2637,62,62,28,98.48313334842653
2636,62,62,36,98.36355594869526
2640,62,62,32,98.4126984126984
2641,62,64,34,98.53820598006644
2639,62,62,35,98.59343603482921
2643,62,64,27,98.53181076672104
2642,62,64,35,98.29917139119058
2644,62,64,40,98.1511070531842
2646,62,64,29,98.44979176307265
2645,62,64,41,98.27998088867655
2647,62,64,26,98.421169668668
2648,62,64,35,98.30355123275277
2650,62,66,30,98.75083649341958
2649,62,66,31,98.57205623901581
2651,62,66,30,98.96860986547085
2652,62,66,29,98.63272041489863
2653,62,66,30,98.09758281110116
2654,62,66,24,98.47394811423588
2655,62,66,40,98.33977712076415
2656,62,66,33,98.69526758071649
2657,62,68,57,99.72995429995845
2658,62,68,46,99.57859249894648
2659,62,68,49,99.65255157437568
2625,62,60,35,96.11380985426787
2661,62,68,47,99.63160049119935
2660,62,68,56,99.60840890354493
2662,62,68,44,99.67525438406581
2664,62,68,65,99.73827699018538
2665,62,70,58,99.60433152852978
2666,62,70,65,99.76560835286598
2667,62,70,49,99.76650392697941
2668,62,70,49,99.67581586341042
2669,62,70,51,99.66087325137771
2672,62,70,45,99.65539521860866
2670,62,70,57,99.67003505877501
2671,62,70,50,99.68098681412165
2674,62,72,77,99.8062015503876
2673,62,72,80,99.65587044534414
2675,62,72,85,99.83993597438976
2676,62,72,64,99.72579624551783
2678,62,72,59,99.78718876356672
2677,62,72,82,99.82286951387522
2679,62,72,56,99.78526948679406
2680,62,72,80,99.77319587628865
2681,62,74,73,99.7320140177283
2682,62,74,90,99.66659720775162
2683,62,74,67,99.84822202948828
2684,62,74,75,99.94061757719716
2686,62,74,66,99.87929993964997
2685,62,74,78,99.78554578597469
2687,62,74,70,99.66631908237747
2689,64,20,7,57.45289768662056
2690,64,20,6,58.09302325581396
2691,64,20,5,58.60422823368947
2693,64,20,4,57.35755944369673
2692,64,20,6,57.60473588342441
2694,64,20,7,59.54979536152797
2696,64,20,6,57.950931394820536
2695,64,20,11,58.800088554350225
2697,64,22,8,64.32419770438041
2698,64,22,8,63.49242252883963
2699,64,22,8,63.285371702637896
2700,64,22,10,62.32860235746933
2701,64,22,9,64.96503496503496
2702,64,22,7,62.71649954421149
2688,62,74,79,99.69418960244649
2703,64,22,9,64.30288461538461
2704,64,22,9,66.19125555295768
2705,64,24,7,63.69783166239217
2706,64,24,11,64.01131275041244
2707,64,24,9,62.96558227251297
2709,64,24,7,62.784867821330906
2710,64,24,7,64.34589800443459
2708,64,24,10,63.722397476340696
2712,64,24,8,62.00341213746039
2711,64,24,9,63.84028712427098
2713,64,26,9,66.48312185779267
2714,64,26,10,68.37645981222808
2716,64,26,9,68.9748201438849
2715,64,26,11,69.13153651232436
2717,64,26,12,68.5960018596002
2718,64,26,10,66.34319526627219
2719,64,26,10,69.73839264671223
2720,64,26,9,67.40805989870073
2722,64,28,8,67.25893824485374
2721,64,28,14,68.70625423346127
2724,64,28,9,70.32859244727808
2723,64,28,14,68.31838565022422
2725,64,28,9,69.73654582301283
2726,64,28,8,67.65209940017138
2727,64,28,7,68.80566339346883
2728,64,28,9,69.81587023235423
2729,64,30,9,72.90993071593533
2730,64,30,10,71.6552734375
2731,64,30,11,72.82861124013004
2734,64,30,12,71.1734693877551
2732,64,30,17,72.51945525291829
2733,64,30,14,73.78034682080926
2737,64,32,9,73.41001353179973
2736,64,30,12,72.51542152159013
2735,64,30,14,73.87185240588381
2740,64,32,9,73.28413284132841
2738,64,32,12,73.0987246102976
2739,64,32,13,72.8684080827994
2741,64,32,10,73.27210103329507
2742,64,32,9,73.00558659217877
2744,64,32,9,72.97916189603846
2743,64,32,10,75.21489971346705
2745,64,34,13,80.46728971962617
2747,64,34,17,80.13856812933025
2748,64,34,12,78.7669708435344
2746,64,34,18,79.39778129952457
2749,64,34,10,78.8693234476367
2751,64,34,14,80.41666666666667
2750,64,34,17,78.32216316154378
2752,64,34,15,79.46006749156356
2753,64,36,14,80.59195661997288
2754,64,36,10,80.34903179536218
2755,64,36,13,78.11432475518106
2758,64,36,9,79.35468219311014
2756,64,36,12,80.28616852146264
2757,64,36,14,78.71670702179176
2759,64,36,19,81.58946625911122
2760,64,36,17,80.80853963206904
2761,64,38,13,80.27468624200806
2762,64,38,11,80.56017089959649
2764,64,38,13,81.1842105263158
2763,64,38,15,79.953216374269
2767,64,38,13,80.48898571774389
2765,64,38,18,80.48363458720078
2766,64,38,14,81.80026281208936
2769,64,40,15,81.33113051687515
2768,64,38,12,79.24797715373631
2770,64,40,17,80.99045081057074
2772,64,40,12,81.80780643688655
2771,64,40,15,79.75575387505872
2773,64,40,12,81.6588785046729
2774,64,40,10,79.96823956442832
2775,64,40,11,81.23804971319312
2776,64,40,11,81.60837497025933
2777,64,42,15,85.78680203045685
2778,64,42,18,86.24468798926415
2779,64,42,24,85.57914167051223
2780,64,42,14,84.46579730038893
2663,62,68,75,99.77669508729193
2781,64,42,22,82.99954483386436
2783,64,42,16,87.33010826998388
2782,64,42,25,84.11002500568311
2785,64,44,16,87.60957119166073
2786,64,44,18,89.2439024390244
2788,64,44,17,88.34519572953737
2787,64,44,16,87.55077658303465
2789,64,44,15,87.82153425904849
2790,64,44,16,88.12099801280637
2791,64,44,18,89.34813415210203
2792,64,44,20,88.29558998808105
2793,64,46,14,87.85149384885764
2794,64,46,18,87.39732457169679
2795,64,46,13,87.85357737104825
2796,64,46,15,87.61500353857042
2798,64,46,14,87.70491803278688
2799,64,46,15,86.55603655603656
2797,64,46,28,88.76944190301921
2800,64,46,15,88.52530541012217
2801,64,48,25,88.64485981308411
2802,64,48,17,88.62853204686422
2804,64,48,15,88.36053938963803
2803,64,48,24,88.40676457498887
2805,64,48,18,89.47248230189541
2806,64,48,18,88.28219376661029
2807,64,48,15,87.77600728431597
2809,64,50,15,87.70548738133827
2808,64,48,18,89.25925925925927
2810,64,50,15,87.56284153005464
2811,64,50,14,87.35659096230391
2812,64,50,15,87.64679313459801
2813,64,50,18,87.51693002257336
2814,64,50,18,89.20415224913495
2815,64,50,20,88.35773101555353
2816,64,50,18,87.91569086651054
2784,64,42,17,86.02270198085911
2817,64,52,23,94.74487570867859
2818,64,52,21,95.52511415525115
2819,64,52,28,96.07929515418502
2822,64,52,19,95.17968581880784
2821,64,52,24,95.4062004978502
2824,64,52,19,94.9968064722163
2823,64,52,22,94.59153654673003
2825,64,54,25,95.1858108108108
2826,64,54,22,95.22139412538361
2827,64,54,24,95.48133595284872
2828,64,54,29,95.7519845526711
2829,64,54,27,94.83386923901394
2830,64,54,23,94.88600042616663
2831,64,54,20,95.59831895598319
2832,64,54,23,94.43884747128752
2833,64,56,23,94.61816634758561
2834,64,56,24,95.39369185386884
2835,64,56,25,95.49252418645558
2836,64,56,21,95.19612163948877
2837,64,56,29,95.39230602043034
2838,64,56,24,95.59665345662704
2839,64,56,20,94.8825308211212
2840,64,56,25,94.99566724436743
2841,64,58,23,96.59583694709454
2842,64,58,32,96.4468132356207
2843,64,58,36,95.98428633784374
2844,64,58,19,95.9921585711174
2845,64,58,33,96.45359019264448
2846,64,58,22,96.91629955947137
2847,64,58,25,96.86974789915966
2849,64,60,24,96.74634794156707
2850,64,60,28,96.17474462073461
2848,64,58,31,96.17861743237441
2851,64,60,28,96.56697556866048
2852,64,60,25,95.9041394335512
2820,64,52,22,95.08968609865471
2853,64,60,27,96.60909856781802
2854,64,60,24,95.60636628558619
2855,64,60,26,96.65860628709606
2857,64,62,36,98.16082121471344
2858,64,62,34,98.6081822016027
2859,64,62,41,98.53937341236241
2860,64,62,29,98.30508474576271
2861,64,62,24,97.89567942690844
2862,64,62,27,98.55199648968846
2863,64,62,33,98.30434782608695
2864,64,62,37,98.57020913358942
2865,64,64,36,98.7253027405991
2866,64,64,39,98.59538784067085
2867,64,64,25,98.4891216760677
2868,64,64,28,98.2860909690178
2869,64,64,33,98.78980891719745
2870,64,64,32,98.54607654479366
2872,64,64,36,98.22335025380711
2873,64,66,42,98.46552842014265
2871,64,64,54,98.30016583747927
2874,64,66,34,98.4295415959253
2875,64,66,31,98.80079946702199
2876,64,66,43,98.50902981940362
2877,64,66,36,98.43947701391818
2878,64,66,37,98.15337823158809
2879,64,66,40,98.38509316770187
2880,64,66,33,98.40262133934057
2856,64,60,26,96.68473728106756
2881,64,68,53,99.61255327392483
2882,64,68,53,99.66873706004141
2883,64,68,56,99.77669508729193
2886,64,68,51,99.5680751173709
2885,64,68,61,99.64243146603098
2887,64,68,53,99.49612403100775
2889,64,70,47,99.6160064672595
